UtilizationRate,Age,Marriage,Limit,Drawn,EAD
0.213623804483551,32,'married',535272951338235,114347044302013,886968617009551
0.300048176007076,36,'not married',138184650994444,414620524830571,384318290136687
0.809811285300962,27,'not married',217730014928097,176320223237519,243762383670213
0.289930105689483,29,'not married',218366533116236,633110320254365,113047506124074
0.0693637161458351,25,'not married',565622779252742,392336979057056,555628742795437
0.0595305055422258,29,'married',222741436712068,132599103326711,631450391086504
0.355411980701277,28,'married',725279418639060,257772994740379,147113453611375
0.598406630539174,33,'married',718150717610889,429746151144822,113369148910815
0.824766700804483,38,'not married',483254911122902,398572558694399,571156071162970
0.695927665008806,61,'married',199029949189860,138510447806521,132124380051659
0.264328477250537,29,'not married',222476099264319,588067685431768,493933654869732
0.208746608633184,40,'not married',870664317060638,181748223444335,176794145633990
1,25,'not married',944484729506948,944484729506948,312497102822065
0.412306129536845,22,'not married',981680704376724,404752971662571,939682907994356
0.111931966878830,28,'not married',395885927354885,443122905084820,932772257239816
1,29,'married',269141915486642,269141915486642,259785774580219
0.446350159290434,34,'not married',142205573279755,634734802854059,202036415051083
1,50,'not married',273004253891183,273004253891183,219348308463488
0.785724532869870,47,'not married',935086901271979,734720718694660,870214425029167
0.159669425795291,38,'not married',111445195211365,177943903270428,978268141950831
0.257375717855158,44,'married',648385759587710,166878750320949,621834007086438
0.438562790394033,46,'not married',653982768387997,286812507773854,627822680565766
0.940361007009261,34,'not married',924480923600211,869345812277546,914369534983314
0.986598282794578,32,'married',358357847523867,353555236993008,154480744109534
0.702679267988404,38,'married',184661531000040,129757829428726,896314111600681
0.208325995969527,24,'not married',167707027186614,349377334697398,341616926196521
0.290111794932935,39,'married',485410452722575,140823297718555,210735131819210
1,48,'married',368353488088975,368353488088975,249304448944538
1,25,'not married',103568530643220,103568530643220,572517857468540
0.954196720641453,24,'not married',553661973104448,528302439080141,521278717834185
0.715669934148115,37,'married',601557915140404,430516913514810,409931954500143
0.606497340975094,25,'married',284501157753239,172549195681675,280051150675068
0.971637916288572,40,'married',147294084299862,143116517150751,140962856801036
0.741644874560029,43,'married',973984137192241,722350343251397,330276979005607
0.141709336552687,28,'married',311017641080499,440741035736992,311578332760053
0.489393719016274,26,'not married',346792508491848,169718075457808,412411785371641
0.430899175090056,24,'not married',354673861539395,152828674363330,543859736120758
0.212670978926360,40,'not married',152404592200659,324120338161867,439158852337154
0.0754483775304959,27,'not married',197938008566285,149341015979436,185240568431605
0,28,'not married',157458171123910,0,710471840376624
0.312821611823688,32,'married',213426785514065,667645110508583,262020605299091
0.800209536122642,34,'not married',113872468914812,911218355274620,109342245284907
0.726432776012501,37,'not married',282199923705628,204999273967995,184469651640504
0.625985301730443,40,'not married',194022813640393,121455429539271,879782038682926
0,22,'married',306754713990047,0,293545996890984
0.727674478506538,29,'not married',418074617474088,304222229247277,188132878747808
0.478643049261000,39,'not married',176487942955680,844747271741079,142511902111036
0.713025934983659,27,'married',301556486969774,215017596072011,280279588919221
0,40,'married',132497649345333,0,143964440201674
0.0192671684581276,47,'not married',132748926530165,255769593009229,132745975386115
1,30,'not married',185987686307268,185987686307268,173505348251705
0.770319104689868,38,'married',867061537763431,667914067480946,599103599703513
0.342605112974842,35,'not married',798021469747912,273406235799333,194989294891978
0.811403167387358,50,'not married',775237555805043,629030208257846,613975606563415
0.550532476231899,31,'not married',236540616534215,130223291350001,234204741654806
0.965763884840806,36,'married',400310459092264,386605384115352,832939326614254
0.110307370692383,40,'married',427804635258610,471900044853912,691126629318533
1,26,'married',581292210098483,581292210098483,579994158911617
0.236256331762029,28,'married',366641741054932,866214328124819,988485356338203
0,22,'not married',189965742144832,0,161832135317791
0.554837779479667,51,'married',890911105044437,494311139236631,483830322784763
0.976279040819197,24,'not married',757166167526530,739205459773548,222131896209999
0.847293317670910,30,'not married',579688355506993,491166069952714,747291215040782
0.206473724901194,29,'not married',417570145634956,862172633767834,720127899761147
0,31,'not married',367511569170838,0,650997941943369
0.479286902770022,26,'not married',233169833117717,111755247134394,240936890101608
0.0939509586790487,33,'not married',728810137292188,684724110936102,176613851306122
0.314484724458285,33,'married',145330829729778,457043259428632,144136462304488
0.743631293940108,22,'married',429402780452118,319317345249089,103762489719708
0.704589428325639,43,'not married',421259676927245,296815114942811,420086077619906
0.902230751104809,61,'not married',120938706472508,109114619978335,120538216218972
0.805294511951290,29,'married',912366734837763,734723924451768,121427313208642
0.673271709612850,48,'married',133472017699843,898629335422498,131350204352797
0.0371271063627799,45,'married',639601872563922,237465667525139,924079617102576
0.0332648813186724,25,'not married',266672958418105,887084431267751,179725580799137
0.266747332539381,44,'not married',107335429394557,286314394779671,106953546219193
0.403643052262682,43,'not married',140712548325410,567976424977287,719127790223627
0.331193166142511,35,'not married',467069866415209,154690347867813,569684671213870
0.336970132120264,30,'not married',523048843704128,176251837968332,180107031155027
0.932114551713315,22,'not married',920700840993755,858198651664966,814244799954691
0,21,'not married',215818729640311,0,121395688369566
0.867962012407700,24,'married',911633575390782,791263312674610,161955291454399
0.546796872740666,32,'not married',254615208489699,139222799754380,254615207986723
0.987048259674175,29,'married',395311353648015,390191383647715,152713283794002
0.975051091517687,20,'not married',527705368132194,514539695197039,205674639489958
0.567804385420702,60,'married',930343360584636,528253040086990,583686259854410
0,33,'not married',249223384356205,0,249222840022586
0.0381415741432756,45,'not married',109896574375932,419162833965161,105399193673551
1,26,'married',758280247518348,758280247518348,594786755662114
0.803138616295633,34,'not married',522807348887627,419886770774798,511829099952792
0.388107669300516,23,'not married',455444570169029,176761530623877,105174676772616
0.474830261407988,32,'married',447420972427345,212449017297092,420359026296145
0.642445683937219,45,'married',488862537098298,314067626997400,431975014053378
0.104361027910453,26,'not married',544155442221071,567886212932580,665920114577204
0.546761173368073,26,'not married',206584487285310,112952376667758,124211432908656
0.365590121650248,26,'not married',323908770209132,118417846704339,201183678780341
0,60,'married',149387572167628,0,303677790815469
0.149104073347470,43,'not married',279736065707952,417097868592511,109990483263311
0.616923256075678,24,'not married',178511891330895,110128137248083,355021249953202
0,38,'not married',153026830254500,0,188726274757355
0.00958810939445179,24,'not married',282436057237109,270802781372704,138850791529054
0.958693505339138,34,'married',825354285689061,791261793293926,825349374225698
0.928470144392116,44,'not married',891077282778870,827338653406232,366176097716720
0.308402321080834,39,'not married',118348957175239,364990930903399,345880443128214
0.207542706793737,23,'not married',289318658344886,600459774788301,218172597093231
0.879276881998082,33,'married',862815096051312,758653367396873,860477007979271
0.0173895517119888,24,'not married',394230383393480,685548963845809,260370294856624
0.611354631974925,37,'not married',518382924275301,316915801892412,786278208472464
0.246950802687106,34,'married',244039001874874,602656273999603,563189664088274
0.278288448771721,46,'married',777335120920766,216323384976818,314637051367327
0.687721360329925,62,'married',691048983963288,475249147305845,556466619338839
0.912639454191806,48,'married',169972443903217,155123558431479,169945288397245
0.673377289617586,30,'not married',109307189782358,736049791913594,109306889486625
0.0125705602273689,39,'not married',402846225103353,506400273502990,827856130950655
0.113424964635950,40,'not married',156349764721929,177339665344240,646691791137588
0.251679478857843,42,'married',163379135440671,411191756639531,417912097409073
0,31,'not married',340194013100449,0,341687129904481
0.485734539898470,41,'married',331918877757706,161224463371256,140819994124907
0.144300168367681,41,'married',766014915817842,110536081324670,161033885924174
0.932462411729715,45,'married',267724546993595,249643076768893,522335485536048
0,33,'married',796801217298213,0,694054498936953
0.377400343748007,36,'not married',519314804982278,195989585913741,456865771095101
0.623778118702983,36,'not married',554256861426880,345733302299079,554204811574807
0.838901592206473,31,'not married',544196981954344,456527714635456,406893356743102
0.978809147585590,38,'married',495970129545475,485460099728320,495970129545473
0.204300747736231,52,'married',160067904107269,327019924976863,460519722766422
0.455862140987611,43,'not married',650956501216489,296746424334353,314997810405293
0.209215572485003,72,'not married',299925205351685,627490235403347,271907338800336
1,33,'not married',585673416568547,585673416568547,300129494168867
0.174556940278311,36,'not married',492004030398775,858827181510072,397994074969624
0.663553054520492,34,'not married',533831753172549,354225690417674,620140614535752
0.164661176899112,37,'not married',109603345140935,180474158029859,109601418285379
0.270333640433460,26,'married',151777476662633,410305578020142,683935403737678
1,41,'not married',760977161289658,760977161289658,745867592986769
0.164174270935149,21,'married',154881708878316,254275916362874,154847853384959
0.444045780731925,26,'married',257627941577169,114398600455993,257023775129389
0.154252946460013,35,'married',116713233571933,180033601693463,116104300306887
0,33,'married',304679347175486,0,250006403166649
0.00227980669111636,35,'not married',162337326853300,370097723978097,915035326827740
0.731409458285325,29,'married',441048990080008,322587402911708,441048500337913
0.492235068791202,54,'not married',709485511522881,349233649570826,287596586146041
0.0734303045862224,22,'not married',357620800779674,262602043276202,297220527139365
0.797626089909994,25,'not married',131740263661024,105079471387654,131231857576781
0.578831574712205,45,'married',190114973691814,110044549598402,324992468145206
0.892486087353300,39,'married',353296977818520,315312637406997,351464851498809
0.174704145903721,23,'married',116312425784758,203202630047161,116264315886407
0,23,'not married',155199147707574,0,499382414980631
0,38,'not married',558423024065618,0,344523413850851
0,40,'married',107056364552592,0,460075562014695
0.958561566448759,33,'not married',687398257591395,658913550570955,398239162038064
0.0625905438423819,35,'married',204337728662826,127896095645234,257593126671799
0.130487545659524,36,'married',260589746688726,340037164694490,242345143196709
1,33,'not married',644033421908968,644033421908968,615013352075677
1,28,'married',984589823581559,984589823581559,187988779977580
0.381126862333370,24,'married',192260977854163,732758232387025,489614930899349
0.847218664729446,44,'not married',686352683023421,581490803644575,660214558139372
1,61,'not married',111531580037965,111531580037965,111528230597807
0,30,'not married',234184275561070,0,234156760524353
0.184776791879402,27,'married',593643166725358,109691479868641,745819655572484
0,25,'not married',151952796617454,0,710708308823784
0.408001978816221,34,'married',586068187260305,239116980123440,349571058150526
0,25,'not married',216513179782174,0,586275357536734
0.152280517581324,49,'married',902829017135254,137483270016795,838200996798271
0.183254438473939,48,'married',543102805154761,995259995922567,378700712594145
0.646888781922512,54,'married',184971066945629,119655708187365,184144468577607
0,32,'not married',642003065762046,0,626881982695039
0.600407228212888,51,'not married',666757150467202,400325812603136,416757143145032
0.609141469308190,38,'married',855110813522235,520883457370256,164812868619524
0.110218993919689,32,'married',217329696271968,239538604719679,180253658436848
1,46,'not married',171436077846033,171436077846033,170773569624206
1,37,'not married',350457942045845,350457942045845,350457941451023
0.211552602430625,34,'not married',322764799875145,682817333865867,135682917860881
0.757950457101647,39,'not married',113558824502590,860719629396640,673446334597830
0.334743719236693,21,'not married',534087533391936,178782447325568,344512186966432
0.832214181632727,26,'married',783061498411215,651674884068386,526242930924937
0.848841248350182,33,'not married',106417282009948,903313785073572,162999012143457
0,21,'not married',162853865496247,0,185610067872811
0,35,'not married',105114878632194,0,426379663701701
0.343975345200828,24,'married',734008160709552,252480710460293,290965494328490
0.844341573300169,56,'not married',209974500347743,177290199976530,291855102102956
0.606903627342484,36,'not married',284371532892110,172586114825164,205965583318250
0.887904496829264,26,'not married',458018499428667,406676685273705,404872652445691
0.234633486627688,23,'not married',255047448352583,598426720624617,131926341152963
0.172380721227781,35,'not married',255588691905347,440585630483087,434012367263175
0.752222050195028,38,'not married',201949727135174,151911037781947,201908986735331
0,23,'married',273356609486664,0,475493995838623
0.291073754653100,22,'not married',177172310940830,515702097661140,122990038601704
0.0395507357057048,34,'not married',102085544755731,403755840000682,618203662200703
0.948928657611448,41,'not married',121700880737991,115485453388833,219217141616114
0.156854281589376,40,'married',149591454747479,234640601663255,149591454661179
0.548224478445373,31,'married',398160326162567,218281237148113,227875649813958
0.136357879945830,38,'married',168140097415094,229272272174076,104488283616315
0.192803032674195,23,'not married',255505931831986,492623185234531,181519481839466
0.0505399868157397,43,'married',534043765296179,269905648570969,154941658459574
0.150026178147169,27,'married',677981879951415,101715030302144,250504155120066
0.948071585630573,25,'not married',316787568121072,300337292016598,316307049281736
0.509121578949141,42,'married',130982254046559,666858919945014,332297045406570
1,41,'not married',184622152999096,184622152999096,184277687831841
0.722366175494001,33,'married',460830015833496,332888016090482,138042510568988
0.161687871455077,25,'not married',589480965424193,953119225627214,110814362196139
0.157694839689026,47,'married',509105441871114,802833010406763,558228719893034
0.0251325014219022,24,'married',234493250536729,589340195254081,128778829728699
0.227166579621220,31,'married',370826773090707,842394496749902,201341992317723
0.802680655483734,31,'married',556500834382052,446692454519030,357423363724766
0.637213021169983,66,'married',646000034065517,411639633382800,411502610926316
0.929453382149174,22,'not married',970279871073004,901829907800068,534814713306710
0.259157143288164,42,'not married',135001120733162,349865047899068,808623161259832
0.159804973119047,34,'not married',207985723975296,332371530290177,124868256931031
0,28,'married',154337130645321,0,236788084871437
0.486425403845324,23,'not married',205030729496470,997321553960215,612698087939008
0.430576613288594,23,'not married',212976999042365,917029149560297,111014250337573
0.110662440696140,21,'married',338509478065486,374602850415031,234829168472507
0.722117076639759,37,'not married',671248748766527,484720184157381,671248732848690
1,40,'not married',428604058604156,428604058604156,234525273066970
0.714782378545283,40,'married',544164579646299,388959252559676,543672624270336
0.454160369866042,31,'married',112410782756568,510525226736544,112358204441277
0.417940659464327,37,'married',639785852856039,267392521258600,104770897490320
0.124614539087109,35,'married',115729109587846,144215296502510,314718146539714
0.498281168258775,35,'not married',423562998061785,211053465505415,824627439490175
0.246940634568211,23,'not married',324455329885564,801212050509794,123809458941676
0.859657025938255,36,'not married',199276189164471,171309176117438,473983124921225
0.00355152307735806,35,'not married',721948485527694,256401670701531,373093883549568
0.479245354394901,53,'married',119694939460901,573632436812159,205239641923304
0.0108243424589753,34,'married',216418245828819,234258520722183,199865539180719
0.813979866707667,43,'not married',930542919241229,757443201369739,444149232600944
0.536118896507171,22,'married',192016305009326,102943569552984,118303373558847
0.172579827083893,33,'not married',355893671118181,614200682218275,158902397671665
0.829074393378882,37,'not married',149107254673118,123621006716506,117525074798675
0.192993458966784,43,'not married',947638466578271,182888025514919,992763615768716
1,46,'not married',775780277866585,775780277866585,775780236904053
0.285361039424886,34,'married',729197794771534,208084640662340,382906614993665
0.272741271119924,37,'married',374375167408237,102107559034657,823082869500023
0.724999285296966,23,'not married',113829984640448,825266575096897,431071166352663
0,37,'not married',113682004265029,0,143697776401987
1,38,'married',744113624933304,744113624933304,735156658221148
0.995299669654716,41,'married',995807099854480,991126477524985,988703787899111
0.730756605362138,32,'married',839556715368099,613511615331378,357898849865161
0.888697214153310,29,'not married',148421660947947,131901916604448,819419149529227
0.178011522684535,22,'not married',193652032189697,344722931210426,116769870523676
0.421384082458582,22,'married',567843637018028,239280269964786,542062641015730
0,32,'married',397577918611895,0,477532350184796
0.636430317929883,35,'married',844789567499576,537649693027603,250891901483958
0.771139848158476,25,'not married',410860046130683,316830553587599,407668599381041
0.853817025313478,43,'married',734681555489767,627283620260952,734599575680888
0,32,'not married',125997987125166,0,125789208980075
0,26,'married',174780382698638,0,197341786427688
0.715417714241791,41,'not married',202545051445870,144904317736390,212677650416788
0,24,'not married',246363470434047,0,431614305578607
1,28,'not married',190834763332823,190834763332823,189046723621886
0.0149014043541011,27,'married',261779349626426,390087994033697,131867613896140
1,44,'married',215403303988930,215403303988930,483595189365238
0,30,'married',718061090083361,0,316677113608230
0.116466265288137,36,'not married',198467297084070,231147448732129,575275995465029
0.951902181255568,25,'not married',520602357227743,495562519411879,512785876432612
0.431325037235842,36,'not married',319445278960405,137784746842411,319429529183930
1,24,'married',156164279469501,156164279469501,140984980930077
0.984771352758485,45,'not married',153278964643256,150944733361159,123534870155966
0,39,'not married',133671601823553,0,133671389172134
0.0686937828591950,51,'not married',575572106668898,395382253153227,211724356872431
0.637791731355417,40,'not married',105447080368971,672532759548995,481176864746642
0.0483450988530576,29,'not married',279464035523512,135107164232586,108934159736050
0.465403108709540,28,'not married',271486374875295,126350602839246,126182216026753
0,28,'not married',108710630037242,0,902968940921827
0,47,'married',867112421034616,0,145074174633488
0.950847663133874,44,'not married',311495489352025,296184758127115,147623550983818
0.630915476427202,38,'not married',628793510658893,396715557351689,451242092232829
0.105651564459952,24,'not married',418268130758911,441906823784188,522106964158720
0.354317924434515,40,'not married',120184123900251,425833893303176,504182550446745
0.260434504046133,21,'not married',234085160610657,609638527081958,233816415191350
0.0351811373193327,25,'married',250840896273855,882486801711499,152322449522214
1,60,'married',189831467035702,189831467035702,931387445018351
0.955559665707236,33,'not married',469096802893697,448249984157434,285553229134402
1,22,'not married',218145321900914,218145321900914,392848099621180
0.0525929568347415,37,'married',598024045477512,314518528099363,116707228625940
0.434852581558225,42,'married',225938594845806,982499812423365,225938415927537
0.674327351472238,29,'not married',329130201234163,221941496887758,233816121219683
0.275834741146756,26,'not married',127577946596520,351904298754857,127355601524201
0.116340094967112,23,'not married',473653925439788,551049426672102,166263105917227
0.0533947494203978,21,'not married',277287745344765,148057096800308,277069654369856
0.0199774483261371,48,'married',111374136626987,222497105933377,954158846419137
0.212672884775247,29,'not married',209680140594658,445932803803452,580577871761154
0,62,'married',644014708349461,0,261315029566378
0.468679193616610,28,'not married',398551895464821,186792980980824,452273780758369
0.648388431748463,28,'married',544572064190165,353094226674284,620117103764770
0,23,'not married',366947239388526,0,692578913128873
0,34,'married',149904388328978,0,992083859396698
0.735713578850203,50,'married',125561514561441,923773112438498,125561286037910
0.508560776853985,29,'not married',878349247650541,446693975734272,331094996064412
1,38,'married',675588587489384,675588587489384,334657773761628
0.194184280573045,36,'married',252649308133744,490605241372287,252637433975640
0.446660264350725,30,'not married',485382210641810,216800946516410,297088840309032
0.440271574447100,35,'not married',694796315746701,305899067853845,262980110550131
0.864769724533871,43,'married',114220783219743,987746752409805,114112141094484
0.629265856219053,39,'married',310190677324560,195192402157807,206279237781524
0.0478736785188489,38,'not married',152642295670686,730754819131748,503291390854389
0,23,'not married',191517727776179,0,164230479222498
0.337818291202413,45,'not married',246806314422935,833756873963214,162905273846447
0.764116427588579,24,'not married',461766940061080,352843704617982,380625902516313
0.328584570541571,27,'not married',292742507439706,961906710863385,292567419249755
0.369208941223855,40,'married',147116693301504,543167985702028,625748634365386
0,39,'not married',160808305415407,0,292863136457996
0.510894037261758,26,'not married',404286930117998,206547781940146,115022712886273
0.369585601426308,24,'not married',929257066990234,343440031983233,377304057374254
0.868660672482767,36,'not married',225394244958381,195791116399293,187416221266598
0.0286115241804439,25,'not married',298544245867212,854180590956215,934776352478689
0.887943640813807,29,'not married',111282593637169,988126713533910,113536074758906
0.195692038104952,26,'not married',244484308720300,478436326581558,232462271101274
0,36,'not married',885843047736598,0,120973680139130
1,28,'married',745982058704438,745982058704438,270403000708039
0.249048873946511,49,'married',208107501958166,518289390225026,843079004141902
0.972238235922606,55,'married',278108620161866,270387834261043,233613933270974
0.409831162272713,28,'married',403185410100706,165237945232973,402170343030276
0.923792551645718,41,'married',146374156155668,135219355210034,120895184266279
0.590677653091346,28,'married',664451079733862,392476404371209,552800290733468
0.268637749934539,22,'not married',282917021812713,760021921579481,227013890628814
0.759039498146451,38,'married',664830615620036,504632696832628,184851157701300
0,50,'not married',150550861601905,0,616609346784822
0.523565331834148,40,'not married',468810707412960,245453033594068,664549184355607
0.360093622771542,21,'not married',329405487433448,118616815330736,515954678538862
0.974432026016101,26,'not married',832866106623486,811571407677266,415157677591028
0.252974852800690,24,'not married',245528958562032,621126521505368,479295503023311
0.468841558058111,60,'married',157768389192892,739683774015139,178413375796836
1,22,'not married',473975851284714,473975851284714,470590949300691
0.276279767409793,43,'not married',910464013912166,251542785998640,807003001971377
0.307414555777984,58,'married',409774550622542,125970661448752,441111789356500
0.0380194973540906,22,'not married',262288617653991,997208140490402,599177711926235
0.871177828656414,48,'married',123704192060965,107768349435368,123681313500519
0.820274215653051,35,'not married',925975606126349,759553914029149,832313965973386
0.724477512022817,48,'married',149583050482915,108369556254645,552651313073037
0.617159989541548,52,'married',133776284964650,825613706296905,141593523537296
0,30,'not married',135094028213213,0,894277990407444
0.377967012744811,44,'married',406808518658402,153760200556458,392885298632404
1,42,'married',453770315975741,453770315975741,424744741620099
0.810948717832234,41,'not married',145395488372085,117908284873934,954943398225430
0.498350744728689,38,'not married',122334242322154,609653607670652,509470188199178
0.0750093684340094,55,'married',989506303457311,742222428838042,124207888485962
0.333284411545076,35,'not married',101369238936182,337847871476177,178875971731681
0.821736499536680,28,'not married',260262548938833,213867235925490,771082221657291
0.0993085941812882,27,'not married',252129291188266,250386054598313,246251232794826
0.228621078530231,33,'not married',363560339938207,831175570274904,345911072966349
0.585124055772235,28,'married',404235499620291,236527915024940,258071969539099
0.649931039203842,23,'married',264896857781141,172164690059529,599601146621968
0.651029656537132,44,'married',369314303876278,240434564406823,278227766445177
0.196914784332481,42,'not married',895029526431316,176244546168425,100242490622806
0,44,'not married',454867761139755,0,280311930359269
0,38,'not married',727475897681222,0,777310175952022
0.565409939695398,29,'not married',860364255443704,486458501786501,195113680734874
0.856108165370142,34,'married',475648855595480,407206869124254,474147757419783
0.539157948082495,24,'not married',916494285594616,494135178450525,221803358533081
0.270538408638228,31,'married',442832717386695,119803258654738,279036808350299
0.645108295074920,45,'married',263756022446333,170151197956096,187971484176709
0.995465472353647,30,'not married',628687923688116,625837120917224,976242138506324
0.643209367571610,30,'not married',322204734191468,207245103307872,377652146782942
0.388011485601976,35,'married',470135477014891,182417964870742,329082973227795
0.259133608015550,47,'not married',128123351926077,332010664556503,213057661754910
0,45,'not married',189361157670543,0,160882223428505
0.439685459304786,32,'married',134009626018542,589220839672251,113599992057457
0.270846425087342,37,'not married',942054153548649,255151999727334,421617459114922
0.729446082243443,51,'married',122834529648385,896011664162303,196824360517439
0.230784029254627,31,'married',906998551542449,209320780253077,458692360224811
0.778397816600044,28,'not married',134771698221705,104905995635255,134420009656843
0.308657532616077,42,'married',126963779773339,391883269964500,636705737290554
0.229740212767475,26,'not married',286250361223969,657632188923612,273365035167451
0.999038716004097,29,'not married',177912809098358,177741784362306,162573563801739
0,24,'married',601695997965691,0,363569330675893
0.225171920492262,30,'not married',207249624025795,466667958631875,530534646990370
1,30,'married',620989701418921,620989701418921,544105485983173
0.0470533769523059,24,'not married',203930237965871,959560635898159,203494296402154
0.0274406875662473,42,'not married',954287001788424,261862914646070,954080067296926
0,28,'not married',295810532179946,0,290105257232550
0.399406740165881,23,'married',292546070939725,116844872542372,242313531581498
0.139051628949302,33,'not married',402414134558356,559563409225631,408010346431491
0.584962794619972,33,'not married',137264027126792,802943489088797,933968448301990
1,41,'not married',114386363431968,114386363431968,297221322651983
0.540298295969087,30,'not married',350341039873034,189288666851438,715800284983728
0.756549829483577,26,'married',430199167004749,325467106441420,195719966998079
0,50,'married',349482677173322,0,341964710065688
0.0865833188608220,21,'not married',509896777215250,441485552477335,258069480620184
0.676655446108566,31,'not married',306492864063390,207390065661905,286247118079788
0.0657446720440926,32,'not married',664835708468165,437094056164415,413640430178384
0.300612427743924,28,'not married',383301595588188,115225223207885,252105365952568
0,25,'not married',416145511270226,0,442388003056069
1,33,'not married',169154920880043,169154920880043,410960697774736
0.947981866891407,39,'not married',402668637949093,381722567141601,485087922631670
0.0767255750221902,23,'married',241592731789452,185363412677275,266873463667445
0.724119872306113,23,'married',542081877011115,392532259560747,542054867937349
0,41,'not married',169411908253120,0,224731328715697
0.185545513233521,32,'married',449705927001642,834409170296762,449118140166222
0.691602509961088,45,'married',104756785097068,724500555085863,405686486184579
0,38,'not married',793289882854307,0,821839188110189
1,27,'married',165246005265387,165246005265387,164907024021546
0.773471420845217,47,'married',895492121163230,692637563311821,677413088289409
0.659874423921979,23,'not married',477875605260246,315337889727472,464962720697313
0.570135445160439,35,'married',492439540447858,280757236607841,492392041213061
0.0134295739279015,52,'married',146152565827319,196276668753047,447240171610630
0.272777863629529,34,'not married',467865177814148,127623263670793,294331628396852
0.418788954025354,23,'married',398297675732574,166802667010774,112360803455947
0,23,'not married',264064866398041,0,272225800146383
0.695795941817720,35,'married',313664734218321,218246649160441,239066290348384
0.588669395693734,50,'not married',260201341402337,153172566402013,745867728522278
0.229682950945090,51,'not married',131452627144069,301924273119343,272736452071505
0.0844024747785440,34,'married',100804193795823,850812342442337,284556070779397
0.240832944677900,25,'not married',516480938520569,124385625293914,265572429228711
0.738441009280423,24,'married',820034691002222,605547244868640,143821365179030
0.433258356578490,22,'not married',340728632697851,147623527441907,332020868886882
0,27,'not married',189784980439401,0,271459840454230
1,22,'not married',357849863278078,357849863278078,183961667093983
0.982484700147500,29,'married',409246944565388,402078861617606,409159056734897
0,36,'married',299408072964207,0,869400474893596
0.488787762438209,30,'not married',343894545735775,168091445524894,337367725041035
0.643110579675018,34,'not married',222013288898396,142779094919005,179409029805757
0.827997453504386,23,'not married',378122736085144,313084662590610,370587215240493
0.433102398561260,26,'not married',614199162856988,266011130627679,995505542513846
0.0405424475199754,45,'not married',395060657484184,160167259732595,879713795373712
0.666718604544837,31,'married',220010747147402,146685258322982,218847645882489
0.352877171504033,31,'not married',542463043057459,191422824279587,542463023280934
0,25,'not married',188199215477594,0,360610159181083
0.525935485855993,35,'not married',150217933113727,790049416364511,143981001737884
0,37,'not married',931911562289756,0,451858550611688
0.460751402456657,32,'not married',110943964496457,511175872358441,109221053466543
1,31,'married',138653200260637,138653200260637,314051149695486
0.792322886423973,32,'not married',247037656127374,195733588758254,630579738993186
0,22,'married',184650938759203,0,824045080452805
0.888571303512785,35,'not married',298149717937433,264927283509634,489451031550080
0,35,'not married',105704784791664,0,312636498336584
0.601467628021712,33,'not married',139117685787627,836747844865537,138151247620817
0.996103461425087,36,'married',143620204111818,143060582446359,927869464040815
0.000929362682374887,34,'not married',321424415913859,298719857354486,470758016610243
0,20,'not married',153251129062670,0,327969074148072
0.675742872538887,38,'not married',365626534120197,247069524442819,252392072685578
0.0143009226284373,22,'not married',287538171946932,411206114973536,737507013423710
0.828044131258824,39,'not married',177874371847058,147287829709306,170053621964031
0,41,'not married',228599436768599,0,610955965326139
1,21,'not married',720311380963681,720311380963681,227278958978807
0.802327791357965,29,'married',295021066171658,236703600425579,294999691510477
1,27,'married',124843168718669,124843168718669,120478967828372
0.0891819775214733,45,'married',112050179032282,999285654773402,904700876380106
0.406384639094644,50,'not married',243226152573162,988433722318233,108159521188021
0.507595938076851,37,'married',277443692876015,140829291548906,130025100621969
0.558157730922144,26,'married',652415293004698,364150639562408,652415285348716
0.0339529125928131,29,'not married',367232121631358,124686001270228,240350054569317
0.108305997346158,33,'married',496097130441836,537302944930700,621262252720177
0.332923538690914,22,'married',531487871865609,176944823072802,903804119797821
0.484726167833710,32,'married',460785999756554,223355031853419,435548823575593
0.564418381867789,40,'married',359168619188354,202721370859979,441446160476228
0,23,'married',332294371640021,0,102386862168016
0.283444956916950,31,'not married',460991187122909,130665627173146,347191412328169
0.801324065842670,35,'not married',112406135098744,900737412029856,645749158234268
0.710535277587093,33,'not married',921164467720619,654519850775237,320012125042624
0.584360489420410,29,'not married',443889879344016,259391707142236,846296626423675
0.477398555396399,38,'not married',236610425112027,112957475140210,148293569898287
0,29,'not married',420905846578651,0,130462826605408
0.303113014840607,42,'married',108796864440543,329777455857780,248478183066641
0.163665828121145,24,'not married',255013190215459,417369449584284,120733324640782
0.116672038681275,30,'not married',463927187851307,541273308062827,972189337418858
0.693903063485625,45,'married',841178594837595,583696403896340,841042601443708
0,22,'not married',220894990630717,0,303217657480742
0.0947850661833497,28,'not married',327228933488589,310164161178228,166633603347220
0.0537256405369318,43,'married',156483754231631,840718992971820,257623180533834
0.219216596538586,33,'married',188162545825199,412483528918359,187972081940371
0.730431850082777,34,'not married',130267875633724,951518054054943,847725157913779
0.426409468584305,40,'married',153732322065049,655529177559888,211185721657390
0.0823529973941875,30,'married',777794808872686,640537338683049,103967276116437
0.271130000953293,21,'not married',653375349124247,177149659030915,192810134401863
0.310306413336649,46,'not married',134279815769108,416678880148180,886757012708360
0.598532106259531,26,'married',372944161817869,223219054690044,321481688430090
